url,店舗名,住所,電話番号,営業時間,定休日,席数
https://sasp.mapion.co.jp/b/doutor/info/01011960/,ドトールコーヒーショップ 練馬西口店,東京都練馬区練馬１-５-６ クリスタルビル１Ｆ,03-5999-4171,"平　日:
07:00 - 21:30



土曜日:
07:30 - 21:00



日　祝:
07:30 - 21:00",なし,"総席数:
107


禁煙席:
86


喫煙席:
21"
https://sasp.mapion.co.jp/b/doutor/info/01011961/,ドトールコーヒーショップ 石神井公園駅前店,東京都練馬区石神井町３-２０-１５ アジュールビル１Ｆ・２Ｆ,03-5372-5351,"平　日:
07:30 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
84


禁煙席:
68


喫煙席:
16"
https://sasp.mapion.co.jp/b/doutor/info/01011962/,ドトールコーヒーショップ 若松河田店,東京都新宿区若松町１０-１ ＹＳビル１Ｆ,03-3209-3677,"平　日:
07:30 - 22:00



土曜日:
07:30 - 22:00



日　祝:
07:30 - 22:00",なし,"総席数:
44


禁煙席:
36


喫煙席:
8"
https://sasp.mapion.co.jp/b/doutor/info/01011963/,ドトールコーヒーショップ 赤坂５丁目店,東京都港区赤坂５-４-１２,03-3505-4550,"平　日:
07:00 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 19:00",なし,"総席数:
62


禁煙席:
48


喫煙席:
14"
https://sasp.mapion.co.jp/b/doutor/info/01011964/,ドトールコーヒーショップ 海老名ビナウォーク店,神奈川県海老名市中央１-１３-１ ビナウォーク４番館２Ｆ,046-292-5079,"平　日:
08:30 - 22:00



土曜日:
08:30 - 22:00



日　祝:
08:30 - 22:00",なし,"総席数:
55


禁煙席:
44


喫煙席:
11"
https://sasp.mapion.co.jp/b/doutor/info/01011966/,ドトールコーヒーショップ 相模大野ステーションスクエア店,神奈川県相模原市南区相模大野３-８-１ 相模大野ステーションスクエア３Ｆ,042-767-1261,"平　日:
07:00 - 22:00



土曜日:
07:00 - 22:00



日　祝:
07:00 - 22:00",なし,"総席数:
28


禁煙席:
28


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/01011967/,ドトールコーヒーショップ 岩槻駅前店,埼玉県さいたま市岩槻区本町３-２-５ ワッツ１Ｆ,048-757-7666,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
43


禁煙席:
31


喫煙席:
12"
https://sasp.mapion.co.jp/b/doutor/info/01011968/,ドトールコーヒーショップ みなとみらいグランモール公園店,神奈川県横浜市西区みなとみらい４-８-１,045-683-3200,"平　日:
07:00 - 20:00



土曜日:
08:00 - 19:00



日　祝:
08:00 - 19:00",なし,"総席数:
62


禁煙席:
52


喫煙席:
10"
https://sasp.mapion.co.jp/b/doutor/info/01011970/,ドトールコーヒーショップ アリオ深谷店,埼玉県深谷市上柴町西４‐２‐１４,048-572-0800,"平　日:
09:00 - 21:00



土曜日:
09:00 - 21:00



日　祝:
09:00 - 21:00",ショッピングセンター休業日,"総席数:
51


禁煙席:
14


喫煙席:
37"
https://sasp.mapion.co.jp/b/doutor/info/01011971/,ドトールコーヒーショップ 調布南口店,東京都調布市布田４-１７-１０,042-440-3188,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
97


禁煙席:
74


喫煙席:
23"
https://sasp.mapion.co.jp/b/doutor/info/01011972/,ドトールコーヒーショップ 札幌苗穂店,北海道札幌市東区東苗穂二条３丁目,011-787-2600,"平　日:
09:00 - 22:00



土曜日:
09:00 - 22:00



日　祝:
09:00 - 22:00",なし,"総席数:
61


禁煙席:
41


喫煙席:
20"
https://sasp.mapion.co.jp/b/doutor/info/01011974/,ドトールコーヒーショップ 京王高幡ＳＣ店,東京都日野市高幡１２８-５ 京王高幡ＳＣ３Ｆ,042-599-3205,"平　日:
06:50 - 22:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
98


禁煙席:
74


喫煙席:
24"
https://sasp.mapion.co.jp/b/doutor/info/01011975/,ドトールコーヒーショップ 青森新町通り店,青森県青森市新町１-８-６,017-721-6977,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
07:30 - 21:00",なし,"総席数:
77


禁煙席:
50


喫煙席:
27"
https://sasp.mapion.co.jp/b/doutor/info/01011976/,ドトールコーヒーショップ 盛岡中央店,岩手県盛岡市大通１-６-１７,019-621-3118,"平　日:
07:30 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 20:00",なし,"総席数:
112


禁煙席:
85


喫煙席:
27"
https://sasp.mapion.co.jp/b/doutor/info/01011978/,ドトールコーヒーショップ 市が尾駅前店,神奈川県横浜市青葉区市ヶ尾町１０６３-４ エトモ市が尾２Ｆ,045-973-7322,"平　日:
07:00 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
69


禁煙席:
60


喫煙席:
9"
https://sasp.mapion.co.jp/b/doutor/info/01011980/,ドトールコーヒーショップ フレンテ笹塚店,東京都渋谷区笹塚１-４７-１ メルクマール京王笹塚１Ｆ,03-5738-8061,"平　日:
07:00 - 22:00



土曜日:
07:00 - 22:00



日　祝:
07:30 - 21:00",なし,"総席数:
54


禁煙席:
44


喫煙席:
10"
https://sasp.mapion.co.jp/b/doutor/info/01011981/,ドトールコーヒーショップ 京王仙川店,東京都調布市仙川町１-１２-１４,03-3309-1858,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
07:30 - 20:00",なし,"総席数:
53


禁煙席:
38


喫煙席:
15"
https://sasp.mapion.co.jp/b/doutor/info/01011984/,ドトールコーヒーショップ 飯田橋ラムラ店,東京都新宿区神楽河岸１-１ 飯田橋セントラルプラザ２Ｆ,03-3267-9130,"平　日:
07:30 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
47


禁煙席:
38


喫煙席:
9"
https://sasp.mapion.co.jp/b/doutor/info/01011986/,ドトールコーヒーショップ 千葉労災病院店,千葉県市原市辰巳台東２-１６,0436-75-3627,"平　日:
07:30 - 19:00



土曜日:
09:00 - 18:00



日　祝:
09:00 - 18:00",なし,"総席数:
32


禁煙席:
32


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/01011987/,ドトールコーヒーショップ 練馬千川通り店,東京都練馬区豊玉北５-１８-９ 河野ビル１Ｆ,03-5912-5651,"平　日:
06:30 - 21:30



土曜日:
07:30 - 21:00



日　祝:
07:30 - 21:00",なし,"総席数:
59


禁煙席:
50


喫煙席:
9"
https://sasp.mapion.co.jp/b/doutor/info/01011988/,ドトールコーヒーショップ 草加駅西口店,埼玉県草加市氷川町２１２１-３,048-922-9833,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
07:00 - 21:00",なし,"総席数:
74


禁煙席:
61


喫煙席:
13"
https://sasp.mapion.co.jp/b/doutor/info/01011989/,ドトールコーヒーショップ 麹町４丁目店,東京都千代田区麹町４-３-１,03-3556-7201,"平　日:
06:45 - 20:00



土曜日:
08:00 - 18:00



日　祝:
08:00 - 18:00",なし,"総席数:
50


禁煙席:
36


喫煙席:
14"
https://sasp.mapion.co.jp/b/doutor/info/01011990/,ドトールコーヒーショップ 仙台サンモール店,宮城県仙台市青葉区一番町２-４-１８,022-221-5768,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
101


禁煙席:
72


喫煙席:
29"
https://sasp.mapion.co.jp/b/doutor/info/01011991/,ドトールコーヒーショップ 葛西駅前店,東京都江戸川区中葛西５-３４-１１,03-3680-3026,"平　日:
07:00 - 21:30



土曜日:
07:00 - 21:30



日　祝:
07:30 - 21:00",なし,"総席数:
83


禁煙席:
54


喫煙席:
29"
https://sasp.mapion.co.jp/b/doutor/info/01011992/,ドトールコーヒーショップ 新所沢西口店,埼玉県所沢市緑町１‐１‐１１ 新所沢グリーンハイツ　西武ショッピングプラザ１Ｆ,04-2921-8639,"平　日:
07:00 - 21:30



土曜日:
07:00 - 21:30



日　祝:
07:00 - 21:30",なし,"総席数:
57


禁煙席:
31


喫煙席:
26"
https://sasp.mapion.co.jp/b/doutor/info/01011993/,ドトールコーヒーショップ 矢向駅前店,神奈川県横浜市鶴見区矢向６-５-２,045-580-4855,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
36


禁煙席:
25


喫煙席:
11"
https://sasp.mapion.co.jp/b/doutor/info/01011995/,ドトールコーヒーショップ ビッグワンＴＳＵＴＡＹＡ宇都宮南店,栃木県宇都宮市針ヶ谷町４７２-７,028-655-2300,"平　日:
09:00 - 22:00



土曜日:
09:00 - 22:00



日　祝:
09:00 - 22:00",なし,"総席数:
79


禁煙席:
68


喫煙席:
11"
https://sasp.mapion.co.jp/b/doutor/info/01011996/,ドトールコーヒーショップ レイクタウンアウトレット店,埼玉県越谷市レイクタウン４-１-１,048-940-2537,"平　日:
10:00 - 20:30




備　考:ラストオーダー　20:00


土曜日:
10:00 - 20:30




備　考:ラストオーダー　20:00


日　祝:
10:00 - 20:30




備　考:ラストオーダー　20:00",なし,"総席数:
44


禁煙席:
41


喫煙席:
3"
https://sasp.mapion.co.jp/b/doutor/info/01011997/,ドトールコーヒーショップ 牧の原モア店,千葉県印西市牧の原１-３,0476-33-7011,"平　日:
09:30 - 21:00




備　考:ラストオーダー　20:30


土曜日:
09:30 - 21:00




備　考:ラストオーダー　20:30


日　祝:
09:30 - 21:00




備　考:ラストオーダー　20:30",なし,"総席数:
56


禁煙席:
33


喫煙席:
23"
https://sasp.mapion.co.jp/b/doutor/info/01011998/,ドトールコーヒーショップ 新丸子東口店,神奈川県川崎市中原区新丸子東１-７７２,044-411-5335,"平　日:
07:00 - 21:30



土曜日:
07:00 - 21:30



日　祝:
07:00 - 21:00",なし,"総席数:
72


禁煙席:
45


喫煙席:
27"
https://sasp.mapion.co.jp/b/doutor/info/01012004/,ドトールコーヒーショップ 新宿靖国通り店,東京都新宿区歌舞伎町１-２３-１５,03-3205-9001,"平　日:
07:00 - 22:30



土曜日:
07:00 - 22:30



日　祝:
07:00 - 22:30",なし,"総席数:
203


禁煙席:
157


喫煙席:
46"
https://sasp.mapion.co.jp/b/doutor/info/01012006/,ドトールコーヒーショップ 所沢店,埼玉県所沢市日吉町３‐５ 第３Ｅ-Ｆビル,04-2939-2477,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
146


禁煙席:
97


喫煙席:
49"
https://sasp.mapion.co.jp/b/doutor/info/01012007/,ドトールコーヒーショップ 所沢東口店,埼玉県所沢市くすのき台１-１４-５,04-2998-6531,"平　日:
07:00 - 22:00



土曜日:
07:30 - 22:00



日　祝:
07:30 - 21:00",なし,"総席数:
76


禁煙席:
54


喫煙席:
22"
https://sasp.mapion.co.jp/b/doutor/info/01012008/,ドトールコーヒーショップ 玉川学園店,東京都町田市玉川学園２-２１-３７,042-724-2628,"平　日:
07:00 - 21:00



土曜日:
07:00 - 20:00



日　祝:
07:00 - 20:00",なし,"総席数:
56


禁煙席:
43


喫煙席:
13"
https://sasp.mapion.co.jp/b/doutor/info/01012009/,ドトールコーヒーショップ 東急荏原中延店,東京都品川区中延３-１-９,03-5702-8947,"平　日:
07:00 - 20:00



土曜日:
07:30 - 20:00



日　祝:
07:30 - 20:00",なし,"総席数:
44


禁煙席:
22


喫煙席:
22"
https://sasp.mapion.co.jp/b/doutor/info/01012010/,ドトールコーヒーショップ 桶川マイン店,埼玉県桶川市若宮１-５-２,048-783-2151,"平　日:
08:00 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
61


禁煙席:
39


喫煙席:
22"
https://sasp.mapion.co.jp/b/doutor/info/01012011/,ドトールコーヒーショップ 用賀店,東京都世田谷区用賀２-３８-１１,03-3700-0830,"平　日:
07:00 - 21:00



土曜日:
07:30 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
84


禁煙席:
65


喫煙席:
19"
https://sasp.mapion.co.jp/b/doutor/info/01012012/,ドトールコーヒーショップ 本田技術研究所四輪Ｒ＆Ｄセンター店,栃木県芳賀郡芳賀町下高根沢４６３０,028-677-6108,"平　日:
07:00 - 18:00



土曜日:
-



日　祝:
-",日曜、祝日、土曜,"総席数:

-

禁煙席:

-

喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/01012013/,ドトールコーヒーショップ 恵比寿駅前店,東京都渋谷区恵比寿南１-４-１,03-5724-3575,"平　日:
07:00 - 22:30



土曜日:
07:00 - 22:30



日　祝:
07:00 - 21:30",なし,"総席数:
75


禁煙席:
51


喫煙席:
24"
https://sasp.mapion.co.jp/b/doutor/info/01012015/,ドトールコーヒーショップ 置賜総合病院店,山形県東置賜郡川西町大字西大塚２０００,0238-46-2117,"平　日:
07:30 - 18:00



土曜日:
11:00 - 15:00



日　祝:
-",日曜、祝日,"総席数:
26


禁煙席:
26


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/01012016/,ドトールコーヒーショップ 行徳駅前店,千葉県市川市行徳駅前２-１-１１,047-314-5065,"平　日:
07:00 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 20:00",なし,"総席数:
37


禁煙席:
30


喫煙席:
7"
https://sasp.mapion.co.jp/b/doutor/info/01012017/,ドトールコーヒーショップ 鶴間駅前店,神奈川県大和市西鶴間１-１-１,046-272-8660,"平　日:
07:00 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
81


禁煙席:
64


喫煙席:
17"
https://sasp.mapion.co.jp/b/doutor/info/01012018/,ドトールコーヒーショップ 生田駅前店,神奈川県川崎市多摩区生田７-８-４,044-933-2377,"平　日:
07:00 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
91


禁煙席:
68


喫煙席:
23"
https://sasp.mapion.co.jp/b/doutor/info/01012019/,ドトールコーヒーショップ 日本橋仲通り店,東京都中央区日本橋室町１-１２-１,03-3245-1555,"平　日:
07:00 - 19:00



土曜日:
08:00 - 18:30



日　祝:
08:00 - 18:00",なし,"総席数:
44


禁煙席:
29


喫煙席:
15"
https://sasp.mapion.co.jp/b/doutor/info/01012021/,ドトールコーヒーショップ 本所吾妻橋店,東京都墨田区吾妻橋２-３-１１,03-3626-1319,"平　日:
07:00 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
71


禁煙席:
54


喫煙席:
17"
https://sasp.mapion.co.jp/b/doutor/info/01012022/,ドトールコーヒーショップ ひたちなかファッションクルーズ店,茨城県ひたちなか市新光町３５,029-212-6650,"平　日:
10:00 - 21:00



土曜日:
10:00 - 21:00



日　祝:
10:00 - 21:00",なし,"総席数:

-

禁煙席:

-

喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/01012023/,ドトールコーヒーショップ 大宮駅前店,埼玉県さいたま市大宮区桜木町１-８-１,048-647-5707,"平　日:
07:00 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
125


禁煙席:
81


喫煙席:
44"
https://sasp.mapion.co.jp/b/doutor/info/01012025/,ドトールコーヒーショップ 豊島園駅前店,東京都練馬区練馬４-１５-１１,03-3993-1568,"平　日:
07:00 - 21:00



土曜日:
07:30 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
86


禁煙席:
74


喫煙席:
12"
https://sasp.mapion.co.jp/b/doutor/info/01012026/,ドトールコーヒーショップ 菊名駅前店,神奈川県横浜市港北区菊名４-１-６ クレセント菊名２Ｆ,045-432-8404,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
07:30 - 21:00",なし,"総席数:
117


禁煙席:
100


喫煙席:
17"
https://sasp.mapion.co.jp/b/doutor/info/01012027/,ドトールコーヒーショップ 琉球大学医学部附属病院店,沖縄県中頭郡西原町字上原２０７,098-895-1705,"平　日:
06:45 - 19:00



土曜日:
10:00 - 18:00



日　祝:
10:00 - 18:00",なし,"総席数:
32


禁煙席:
32


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/01012028/,ドトールコーヒーショップ 沖縄県立中部病院店,沖縄県うるま市宮里２８１,098-974-2130,"平　日:
06:45 - 19:00



土曜日:
10:00 - 18:00



日　祝:
10:00 - 18:00",なし,"総席数:
40


禁煙席:
40


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/01012031/,ドトールコーヒーショップ 聖蹟桜ヶ丘東口店,東京都多摩市関戸２-４０-１ 京王聖蹟桜ヶ丘東口ビル１Ｆ,042-400-1414,"平　日:
07:00 - 22:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
88


禁煙席:
66


喫煙席:
22"
https://sasp.mapion.co.jp/b/doutor/info/01012033/,ドトールコーヒーショップ 羽村店,東京都羽村市五ノ神１-８-９,042-554-3821,"平　日:
07:30 - 20:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
45


禁煙席:
31


喫煙席:
14"
https://sasp.mapion.co.jp/b/doutor/info/01012036/,ドトールコーヒーショップ 溝の口駅前店,神奈川県川崎市高津区溝口１‐９‐５,044-844-2611,"平　日:
07:30 - 22:00



土曜日:
08:00 - 22:00



日　祝:
08:00 - 21:00",なし,"総席数:
82


禁煙席:
63


喫煙席:
19"
https://sasp.mapion.co.jp/b/doutor/info/01012037/,ドトールコーヒーショップ イオンレイクタウンｍｏｒｉ店,埼玉県越谷市レイクタウン３-１-１,048-940-2097,"平　日:
09:00 - 22:00




備　考:ラストオーダー21：30


土曜日:
09:00 - 22:00




備　考:ラストオーダー21：30


日　祝:
09:00 - 22:00




備　考:ラストオーダー21：30",なし,"総席数:
48


禁煙席:
44


喫煙席:
4"
